Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Reaction Time,display,block,block_trial,stimulus_id,expected_goal,fold,stimulus_name,c_group,condition,within_block_dist,paired_status,stimulus_path,expected_location,block_split,respStim_1,respStim_2,sub_label,acc,both_enc_acc,assoc_stim1_acc,assoc_stim2_acc,x_pos,y_pos,time_trajectories
cb_01,1.0,enc_trial,stim,response,Miami trip,1390.9000000476804,enc_trial,1.0,1.0,t_m_17_1,travel_Miami,fold-a,water gun,1.0,unique,close,paired,t_m_17_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-30,1.0,1.0,1.0,1.0,0.4912109375 0.49267578125 0.496337890625 0.502197265625 0.50146484375 0.477294921875 0.45751953125 0.436279296875 0.417236328125 0.399658203125 0.39453125 0.392333984375 0.387939453125 0.382080078125 0.37548828125 0.37255859375 0.370361328125 0.371826171875 0.377685546875 0.39306640625 0.474365234375 0.55126953125 0.632568359375 0.67431640625 0.689697265625 0.6962890625 0.704345703125 0.705078125 0.708740234375 0.71533203125 0.7739257812499999 0.8237304687499999 0.8676757812499999 0.8874511718749999 0.8955078124999999 0.8969726562499999 0.8969726562499999 0.8969726562499999 0.8969726562499999 0.8969726562499999 0.8969726562499999 0.8969726562499999 0.8940429687499999 0.8911132812499999 0.8889160156249999 0.8852539062499999 0.8852539062499999 0.8852539062499999 0.8852539062499999 0.8852539062499999,0.8388671875 0.81640625 0.7841796875 0.7431640625 0.6865234375 0.5458984375 0.478515625 0.4306640625 0.400390625 0.3798828125 0.37109375 0.3671875 0.357421875 0.3427734375 0.32421875 0.306640625 0.29296875 0.287109375 0.279296875 0.267578125 0.255859375 0.255859375 0.255859375 0.255859375 0.251953125 0.24609375 0.2236328125 0.2158203125 0.208984375 0.2060546875 0.2041015625 0.2138671875 0.2216796875 0.2236328125 0.2265625 0.2265625 0.2265625 0.2265625 0.2265625 0.2265625 0.2265625 0.2255859375 0.2216796875 0.21484375 0.205078125 0.1943359375 0.1884765625 0.1865234375 0.185546875 0.1845703125,383.5 403.5 423.5 443.5 463.5 483.5 503.5 523.5 543.5 563.5 583.5 603.5 623.5 643.5 663.5 683.5 703.5 723.5 743.5 763.5 783.5 803.5 823.5 843.5 863.5 883.5 903.5 923.5 943.5 963.5 983.5 1003.5 1023.5 1043.5 1063.5 1083.5 1103.5 1123.5 1143.5 1163.5 1183.5 1203.5 1223.5 1243.5 1263.5 1283.5 1303.5 1323.5 1343.5 1363.5
cb_01,2.0,enc_trial,stim,response,Iceland trip,1574.7000000476835,enc_trial,1.0,2.0,t_i_10_1,travel_Iceland,fold-b,trekking poles,1.0,unique,far,paired,t_i_10_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-30,1.0,1.0,1.0,1.0,0.482421875 0.482421875 0.481689453125 0.475830078125 0.46630859375 0.428955078125 0.4091796875 0.392333984375 0.367431640625 0.349853515625 0.29931640625 0.272216796875 0.253173828125 0.236328125 0.226806640625 0.222412109375 0.2216796875 0.220947265625 0.21875 0.216552734375 0.212158203125 0.212158203125 0.210693359375 0.20556640625 0.196044921875 0.16162109374999994 0.13818359374999994 0.11767578124999994 0.11474609374999994 0.11474609374999994 0.11474609374999994 0.11474609374999994 0.11401367187499994,0.828125 0.798828125 0.748046875 0.654296875 0.55859375 0.4111328125 0.3642578125 0.3359375 0.31640625 0.3076171875 0.2763671875 0.2568359375 0.240234375 0.22265625 0.2080078125 0.1923828125 0.189453125 0.1845703125 0.1826171875 0.1787109375 0.17578125 0.1748046875 0.173828125 0.1708984375 0.1669921875 0.1533203125 0.14453125 0.1376953125 0.13671875 0.13671875 0.13671875 0.13671875 0.1357421875,933.6000000000058 953.6000000000058 973.6000000000058 993.6000000000058 1013.6000000000058 1033.6000000000058 1053.6000000000058 1073.6000000000058 1093.6000000000058 1113.6000000000058 1133.6000000000058 1153.6000000000058 1173.6000000000058 1193.6000000000058 1213.6000000000058 1233.6000000000058 1253.6000000000058 1273.6000000000058 1293.6000000000058 1313.6000000000058 1333.6000000000058 1353.6000000000058 1373.6000000000058 1393.6000000000058 1413.6000000000058 1433.6000000000058 1453.6000000000058 1473.6000000000058 1493.6000000000058 1513.6000000000058 1533.6000000000058 1553.6000000000058 1573.6000000000058
cb_01,3.0,enc_trial,stim,response,Iceland trip,2320.100000047678,enc_trial,1.0,3.0,t_i_18_1,travel_Iceland,fold-c-single,ski mask,1.0,unique,,single,t_i_18_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-30,1.0,,1.0,,0.508056640625 0.51025390625 0.516845703125 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.519775390625 0.522705078125 0.522705078125 0.522705078125 0.522705078125 0.522705078125 0.53515625 0.552734375 0.57470703125 0.5791015625 0.58349609375 0.58349609375 0.56298828125 0.53955078125 0.502197265625 0.439208984375 0.348388671875 0.310302734375 0.294189453125 0.27734375 0.2626953125 0.248046875 0.219482421875 0.206298828125 0.198974609375 0.19677734375 0.196044921875 0.19677734375 0.201171875 0.207763671875 0.21728515625 0.2333984375 0.357177734375 0.464111328125 0.59375 0.711669921875 0.8024902343749999 0.91748046875 0.934326171875 0.93505859375 0.93505859375 0.93505859375 0.93505859375 0.93505859375 0.93505859375 0.93505859375 0.93505859375 0.937255859375 0.94091796875 0.94091796875 0.938720703125 0.934326171875 0.9306640625 0.928466796875 0.922607421875 0.91015625 0.8244628906249999 0.7490234375 0.622314453125 0.53662109375 0.46484375 0.408447265625 0.373291015625 0.364501953125 0.358642578125 0.35205078125 0.329345703125 0.30517578125 0.28466796875 0.26123046875 0.2451171875 0.23193359375 0.219482421875 0.21435546875 0.2041015625 0.18505859375 0.11840820312499994 0.09643554687499996 0.08032226562499997 0.07739257812499997 0.07739257812499997 0.07739257812499997 0.07812499999999997 0.07812499999999997 0.07812499999999997 0.07885742187499997 0.08105468749999997 0.09277343749999996 0.11181640624999996 0.11767578124999994 0.12133789062499994 0.12353515624999994 0.12426757812499994,0.83984375 0.84765625 0.857421875 0.8662109375 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.8720703125 0.875 0.875 0.875 0.875 0.87109375 0.8125 0.7705078125 0.7080078125 0.6748046875 0.6376953125 0.6005859375 0.5205078125 0.4755859375 0.4345703125 0.380859375 0.3193359375 0.298828125 0.2939453125 0.2890625 0.287109375 0.283203125 0.267578125 0.25390625 0.244140625 0.236328125 0.232421875 0.2197265625 0.2119140625 0.201171875 0.189453125 0.1796875 0.1728515625 0.1787109375 0.1865234375 0.201171875 0.2177734375 0.236328125 0.23828125 0.23828125 0.23828125 0.23828125 0.23828125 0.23828125 0.23828125 0.23828125 0.23828125 0.236328125 0.220703125 0.1982421875 0.177734375 0.16796875 0.16015625 0.1591796875 0.1591796875 0.1591796875 0.1572265625 0.1572265625 0.1572265625 0.1513671875 0.1396484375 0.134765625 0.123046875 0.1123046875 0.10546875 0.095703125 0.072265625 0.052734375 0.041015625 0.0302734375 0.0234375 0.017578125 0.0146484375 0.0146484375 0.015625 0.0224609375 0.0478515625 0.0556640625 0.0654296875 0.0673828125 0.0673828125 0.0693359375 0.0712890625 0.072265625 0.0732421875 0.0751953125 0.080078125 0.0986328125 0.1259765625 0.1337890625 0.1396484375 0.14453125 0.14453125,166.1999999999971 186.1999999999971 206.1999999999971 226.1999999999971 246.1999999999971 266.1999999999971 286.19999999999715 306.19999999999715 326.19999999999715 346.1999999999971 366.1999999999971 386.1999999999971 406.1999999999971 426.1999999999971 446.1999999999971 466.1999999999971 486.1999999999971 506.1999999999971 526.1999999999971 546.1999999999971 566.1999999999971 586.1999999999971 606.1999999999971 626.1999999999971 646.1999999999971 666.1999999999971 686.1999999999971 706.1999999999971 726.1999999999971 746.1999999999971 766.1999999999971 786.1999999999971 806.1999999999971 826.1999999999971 846.1999999999971 866.1999999999971 886.1999999999971 906.1999999999972 926.1999999999972 946.1999999999972 966.1999999999972 986.1999999999972 1006.1999999999972 1026.1999999999969 1046.1999999999969 1066.1999999999969 1086.1999999999969 1106.1999999999969 1126.1999999999969 1146.1999999999969 1166.1999999999969 1186.1999999999969 1206.1999999999969 1226.1999999999969 1246.1999999999969 1266.1999999999969 1286.1999999999969 1306.1999999999969 1326.1999999999969 1346.1999999999969 1366.1999999999969 1386.1999999999969 1406.1999999999969 1426.1999999999969 1446.1999999999969 1466.1999999999969 1486.1999999999969 1506.1999999999969 1526.1999999999969 1546.1999999999969 1566.1999999999969 1586.1999999999969 1606.1999999999969 1626.1999999999969 1646.1999999999969 1666.1999999999969 1686.1999999999969 1706.1999999999969 1726.1999999999969 1746.1999999999969 1766.1999999999969 1786.1999999999969 1806.1999999999969 1826.1999999999969 1846.1999999999969 1866.1999999999969 1886.1999999999969 1906.1999999999969 1926.1999999999969 1946.1999999999969 1966.1999999999969 1986.1999999999969 2006.1999999999969 2026.1999999999969 2046.1999999999969 2066.199999999997 2086.199999999997 2106.199999999997 2126.199999999997 2146.199999999997 2166.199999999997 2186.199999999997 2206.199999999997 2226.199999999997 2246.199999999997 2266.199999999997 2286.199999999997
cb_01,4.0,enc_trial,stim,response,Miami trip,1183.0,enc_trial,1.0,4.0,t_m_17_2,travel_Miami,fold-a,water gun,1.0,unique,close,paired,t_m_17_2.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-30,1.0,1.0,1.0,1.0,0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.49853515625 0.494873046875 0.494140625 0.494140625 0.494140625 0.494140625 0.494140625 0.494140625 0.483154296875 0.45751953125 0.428955078125 0.393798828125 0.387939453125 0.38720703125 0.38720703125 0.436279296875 0.503662109375 0.628173828125 0.717529296875 0.7915039062499999 0.8295898437499999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8457031249999999 0.8464355468749999 0.8479003906249999 0.8537597656249999 0.8566894531249999 0.8581542968749999 0.8588867187499999,0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.83203125 0.822265625 0.8203125 0.8193359375 0.8173828125 0.794921875 0.76953125 0.705078125 0.5654296875 0.4560546875 0.3623046875 0.251953125 0.232421875 0.2275390625 0.224609375 0.2041015625 0.193359375 0.193359375 0.193359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1943359375 0.1865234375 0.16015625 0.1318359375 0.1181640625 0.11328125 0.11328125,116.20000000001164 136.20000000001164 156.2000000000116 176.20000000001164 196.20000000001164 216.20000000001164 236.20000000001164 256.20000000001164 276.20000000001164 296.20000000001164 316.20000000001164 336.20000000001164 356.2000000000116 376.2000000000117 396.2000000000117 416.2000000000117 436.2000000000117 456.2000000000117 476.2000000000117 496.2000000000117 516.2000000000116 536.2000000000116 556.2000000000116 576.2000000000116 596.2000000000116 616.2000000000116 636.2000000000116 656.2000000000116 676.2000000000116 696.2000000000116 716.2000000000116 736.2000000000116 756.2000000000116 776.2000000000116 796.2000000000116 816.2000000000116 836.2000000000116 856.2000000000116 876.2000000000116 896.2000000000116 916.2000000000116 936.2000000000116 956.2000000000116 976.2000000000116 996.2000000000116 1016.2000000000116 1036.2000000000116 1056.2000000000116 1076.2000000000116 1096.2000000000116 1116.2000000000116 1136.2000000000114
cb_01,5.0,enc_trial,stim,response,Miami trip,1836.400000023831,enc_trial,1.0,5.0,t_m_07_1,travel_Miami,fold-c-single,sunglasses,1.0,unique,,single,t_m_07_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-30,1.0,,1.0,,0.487548828125 0.478759765625 0.456787109375 0.424560546875 0.396728515625 0.357177734375 0.341796875 0.33447265625 0.324951171875 0.313232421875 0.261962890625 0.21435546875 0.18359375 0.16821289062499994 0.15942382812499994 0.15795898437499994 0.15795898437499994 0.15795898437499994 0.15795898437499994 0.15795898437499994 0.15576171874999994 0.15356445312499994 0.15209960937499994 0.15136718749999994 0.15063476562499994 0.15063476562499994 0.15063476562499994 0.15136718749999994 0.15429687499999994 0.15942382812499994 0.17993164062499994 0.218017578125 0.271484375 0.3212890625 0.379150390625 0.4443359375 0.55126953125 0.60107421875 0.650146484375 0.68603515625 0.735107421875 0.7666015624999999 0.7797851562499999 0.7907714843749999 0.7995605468749999 0.8186035156249999 0.8281249999999999 0.8383789062499999 0.8464355468749999 0.8530273437499999 0.8713378906249999 0.8837890624999999 0.8867187499999999 0.8889160156249999,0.810546875 0.69921875 0.5888671875 0.4716796875 0.3623046875 0.2392578125 0.205078125 0.185546875 0.1689453125 0.1513671875 0.111328125 0.08203125 0.06640625 0.0595703125 0.0556640625 0.0556640625 0.0556640625 0.0556640625 0.0576171875 0.0595703125 0.06640625 0.072265625 0.076171875 0.078125 0.0810546875 0.08203125 0.087890625 0.091796875 0.0966796875 0.1044921875 0.123046875 0.142578125 0.1591796875 0.169921875 0.1796875 0.189453125 0.19921875 0.19921875 0.2041015625 0.2041015625 0.205078125 0.205078125 0.205078125 0.205078125 0.205078125 0.205078125 0.205078125 0.205078125 0.203125 0.1982421875 0.1748046875 0.1533203125 0.1455078125 0.140625,666.6999999999825 686.6999999999825 706.6999999999824 726.6999999999824 746.6999999999824 766.6999999999824 786.6999999999824 806.6999999999824 826.6999999999824 846.6999999999824 866.6999999999824 886.6999999999824 906.6999999999823 926.6999999999823 946.6999999999823 966.6999999999823 986.6999999999823 1006.6999999999823 1026.6999999999823 1046.6999999999823 1066.6999999999823 1086.6999999999823 1106.6999999999823 1126.6999999999825 1146.6999999999825 1166.6999999999825 1186.6999999999825 1206.6999999999825 1226.6999999999825 1246.6999999999825 1266.6999999999825 1286.6999999999825 1306.6999999999825 1326.6999999999825 1346.6999999999825 1366.6999999999825 1386.6999999999825 1406.6999999999825 1426.6999999999825 1446.6999999999825 1466.6999999999825 1486.6999999999825 1506.6999999999825 1526.6999999999825 1546.6999999999825 1566.6999999999825 1586.6999999999825 1606.6999999999825 1626.6999999999825 1646.6999999999825 1666.6999999999825 1686.6999999999825 1706.6999999999825 1726.6999999999825
cb_01,6.0,enc_trial,stim,response,Miami trip,1488.1999999523105,enc_trial,1.0,6.0,t_s_21_1,travel_shared,fold-b,umbrella,1.0,competing,far,paired,t_s_21_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-30,1.0,1.0,1.0,1.0,0.48974609375 0.48974609375 0.48974609375 0.48974609375 0.48974609375 0.48974609375 0.48974609375 0.48974609375 0.48974609375 0.48974609375 0.46044921875 0.42529296875 0.3798828125 0.335205078125 0.294189453125 0.25830078125 0.253173828125 0.25244140625 0.25244140625 0.25244140625 0.25244140625 0.25244140625 0.25244140625 0.253173828125 0.2685546875 0.3623046875 0.445068359375 0.556396484375 0.7695312499999999 0.907958984375 1.061767578125 1.061767578125 1.061767578125 1.061767578125 1.061767578125 1.05078125 1.048583984375 1.0478515625 1.0478515625 1.045654296875 1.02880859375 1.01416015625 0.992919921875 0.96435546875 0.934326171875 0.9006347656249999 0.8896484374999999 0.8837890624999999 0.8823242187499999 0.8808593749999999,0.84375 0.84375 0.84375 0.84375 0.84375 0.84375 0.84375 0.8427734375 0.8251953125 0.783203125 0.626953125 0.5263671875 0.4248046875 0.33984375 0.271484375 0.212890625 0.203125 0.201171875 0.201171875 0.201171875 0.201171875 0.201171875 0.201171875 0.201171875 0.201171875 0.205078125 0.1962890625 0.1875 0.162109375 0.1396484375 0.1103515625 0.1083984375 0.1083984375 0.1083984375 0.111328125 0.1171875 0.119140625 0.119140625 0.119140625 0.1201171875 0.12109375 0.12109375 0.12109375 0.12109375 0.12109375 0.12109375 0.12109375 0.1220703125 0.123046875 0.1240234375,400.0 420.0 440.0 460.0 480.0 500.0 520.0 540.0 560.0 580.0 600.0 620.0 640.0 660.0 680.0 700.0 720.0 740.0 760.0 780.0 800.0 820.0 840.0 860.0 880.0 900.0 920.0 940.0 960.0 980.0 1000.0 1020.0 1040.0 1060.0 1080.0 1100.0 1120.0 1140.0 1160.0 1180.0 1200.0 1220.0 1240.0 1260.0 1280.0 1300.0 1320.0 1340.0 1360.0 1380.0
cb_01,7.0,enc_trial,stim,response,Iceland trip,1759.6999999761465,enc_trial,1.0,7.0,t_i_13_1,travel_Iceland,fold-a,sleeping bag,1.0,unique,close,paired,t_i_13_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-30,1.0,1.0,1.0,1.0,0.502197265625 0.510986328125 0.5380859375 0.575439453125 0.650146484375 0.7570800781249999 0.8024902343749999 0.8361816406249999 0.8552246093749999 0.8676757812499999 0.8815917968749999 0.8830566406249999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8837890624999999 0.8801269531249999 0.8471679687499999 0.6669921875 0.562255859375 0.471435546875 0.379150390625 0.35498046875 0.346923828125 0.346923828125 0.346923828125 0.34326171875 0.330810546875 0.3037109375 0.2919921875 0.281005859375 0.257568359375 0.231201171875 0.1865234375 0.16894531249999994 0.15795898437499994 0.15356445312499994 0.15356445312499994 0.15356445312499994 0.15356445312499994 0.15356445312499994 0.15283203124999994,0.84375 0.814453125 0.740234375 0.642578125 0.45703125 0.236328125 0.1630859375 0.12109375 0.099609375 0.087890625 0.0771484375 0.076171875 0.0751953125 0.0751953125 0.0751953125 0.0751953125 0.0751953125 0.0751953125 0.0751953125 0.0751953125 0.0791015625 0.0810546875 0.0810546875 0.0810546875 0.0810546875 0.0810546875 0.0810546875 0.0810546875 0.08203125 0.0810546875 0.0810546875 0.0810546875 0.0810546875 0.0830078125 0.087890625 0.091796875 0.091796875 0.091796875 0.0908203125 0.0908203125 0.0908203125 0.09375 0.0986328125 0.1083984375 0.115234375 0.115234375 0.115234375 0.115234375 0.115234375 0.115234375 0.115234375 0.115234375 0.115234375 0.115234375,700.2999999999884 720.2999999999884 740.2999999999884 760.2999999999884 780.2999999999884 800.2999999999884 820.2999999999884 840.2999999999884 860.2999999999884 880.2999999999884 900.2999999999884 920.2999999999884 940.2999999999884 960.2999999999884 980.2999999999884 1000.2999999999884 1020.2999999999884 1040.2999999999884 1060.2999999999884 1080.2999999999884 1100.2999999999884 1120.2999999999884 1140.2999999999886 1160.2999999999886 1180.2999999999886 1200.2999999999886 1220.2999999999886 1240.2999999999886 1260.2999999999886 1280.2999999999886 1300.2999999999886 1320.2999999999886 1340.2999999999886 1360.2999999999886 1380.2999999999884 1400.2999999999884 1420.2999999999884 1440.2999999999884 1460.2999999999884 1480.2999999999884 1500.2999999999884 1520.2999999999884 1540.2999999999884 1560.2999999999884 1580.2999999999884 1600.2999999999884 1620.2999999999884 1640.2999999999884 1660.2999999999884 1680.2999999999884 1700.2999999999884 1720.2999999999884 1740.2999999999884 1760.2999999999884
cb_01,8.0,enc_trial,stim,response,Miami trip,1716.8000000238535,enc_trial,1.0,8.0,t_s_12_1,travel_shared,fold-b,clear toiletry bag,1.0,competing,far,paired,t_s_12_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-30,1.0,1.0,0.0,0.0,0.497802734375 0.497802734375 0.497802734375 0.497802734375 0.500732421875 0.50146484375 0.50439453125 0.50439453125 0.50439453125 0.50439453125 0.50439453125 0.50439453125 0.50439453125 0.50439453125 0.50439453125 0.50439453125 0.506591796875 0.50732421875 0.50732421875 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.508056640625 0.524169921875 0.54541015625 0.57763671875 0.62890625 0.66552734375 0.677978515625 0.704345703125 0.7504882812499999 0.8039550781249999 0.8581542968749999 0.947509765625 0.965087890625 0.968017578125 0.968017578125 0.968017578125 0.968017578125 0.96435546875 0.96142578125 0.959228515625 0.957763671875 0.957763671875 0.95703125 0.95703125 0.951171875 0.941650390625 0.91455078125 0.902099609375 0.8933105468749999 0.8889160156249999 0.8874511718749999,0.8427734375 0.8447265625 0.845703125 0.8466796875 0.8525390625 0.8564453125 0.86328125 0.8662109375 0.869140625 0.87109375 0.873046875 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.8759765625 0.875 0.875 0.873046875 0.8720703125 0.8701171875 0.8701171875 0.869140625 0.869140625 0.869140625 0.869140625 0.869140625 0.869140625 0.869140625 0.869140625 0.8681640625 0.865234375 0.853515625 0.7470703125 0.6591796875 0.5625 0.435546875 0.3681640625 0.3505859375 0.3154296875 0.2578125 0.2060546875 0.169921875 0.1337890625 0.1318359375 0.1318359375 0.1318359375 0.1318359375 0.1318359375 0.13671875 0.1396484375 0.1416015625 0.142578125 0.142578125 0.142578125 0.142578125 0.1396484375 0.134765625 0.1298828125 0.1298828125 0.1298828125 0.1318359375 0.1328125,232.80000000001743 252.80000000001743 272.8000000000174 292.8000000000174 312.8000000000174 332.8000000000174 352.80000000001746 372.80000000001746 392.80000000001746 412.80000000001746 432.80000000001746 452.80000000001746 472.80000000001746 492.80000000001746 512.8000000000175 532.8000000000175 552.8000000000175 572.8000000000175 592.8000000000175 612.8000000000175 632.8000000000175 652.8000000000175 672.8000000000175 692.8000000000176 712.8000000000176 732.8000000000176 752.8000000000176 772.8000000000176 792.8000000000176 812.8000000000176 832.8000000000176 852.8000000000176 872.8000000000176 892.8000000000176 912.8000000000177 932.8000000000177 952.8000000000177 972.8000000000177 992.8000000000177 1012.8000000000177 1032.8000000000177 1052.8000000000177 1072.8000000000177 1092.8000000000177 1112.8000000000177 1132.8000000000175 1152.8000000000175 1172.8000000000175 1192.8000000000175 1212.8000000000175 1232.8000000000175 1252.8000000000175 1272.8000000000175 1292.8000000000175 1312.8000000000175 1332.8000000000175 1352.8000000000175 1372.8000000000175 1392.8000000000175 1412.8000000000175 1432.8000000000175 1452.8000000000175 1472.8000000000175 1492.8000000000175 1512.8000000000175 1532.8000000000175 1552.8000000000175 1572.8000000000175 1592.8000000000175 1612.8000000000175 1632.8000000000175
cb_01,9.0,enc_trial,stim,response,Miami trip,1260.2000000000114,enc_trial,1.0,9.0,t_m_03_1,travel_Miami,fold-c-single,wetsuit,1.0,unique,,single,t_m_03_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-30,1.0,,1.0,,0.519775390625 0.547607421875 0.578369140625 0.612060546875 0.65673828125 0.742431640625 0.7687988281249999 0.7878417968749999 0.7988281249999999 0.8105468749999999 0.8332519531249999 0.8391113281249999 0.8471679687499999 0.8552246093749999 0.8610839843749999 0.8632812499999999 0.8640136718749999 0.8640136718749999 0.8640136718749999 0.8640136718749999 0.8654785156249999 0.8654785156249999 0.8669433593749999 0.8691406249999999 0.8698730468749999 0.8706054687499999,0.796875 0.7314453125 0.6611328125 0.5849609375 0.498046875 0.337890625 0.2919921875 0.2646484375 0.25 0.23828125 0.2158203125 0.208984375 0.1982421875 0.1904296875 0.18359375 0.1806640625 0.1806640625 0.1806640625 0.1806640625 0.1806640625 0.1787109375 0.177734375 0.17578125 0.173828125 0.1728515625 0.171875,716.5 736.5 756.5 776.5 796.5 816.5 836.5 856.5 876.5 896.5 916.5 936.5 956.5 976.5 996.5 1016.5 1036.5 1056.5 1076.5 1096.5 1116.5 1136.5 1156.5 1176.5 1196.5 1216.5
cb_01,10.0,enc_trial,stim,response,Iceland trip,1894.1999999761465,enc_trial,1.0,10.0,t_i_13_2,travel_Iceland,fold-a,sleeping bag,1.0,unique,close,paired,t_i_13_2.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-30,1.0,1.0,1.0,1.0,0.491943359375 0.482421875 0.461181640625 0.434814453125 0.404052734375 0.35205078125 0.33447265625 0.3154296875 0.301513671875 0.2890625 0.2744140625 0.263427734375 0.250244140625 0.237060546875 0.228271484375 0.212890625 0.201171875 0.189453125 0.181396484375 0.17700195312499994 0.17626953124999994 0.17626953124999994 0.17480468749999994 0.17407226562499994 0.17407226562499994 0.17333984374999994 0.17333984374999994 0.17187499999999994 0.16967773437499994 0.16821289062499994 0.16748046874999994 0.16748046874999994 0.16748046874999994 0.16601562499999994,0.8125 0.71484375 0.5966796875 0.490234375 0.408203125 0.3115234375 0.2802734375 0.2568359375 0.244140625 0.2353515625 0.2265625 0.2158203125 0.2060546875 0.2001953125 0.1962890625 0.1884765625 0.1826171875 0.177734375 0.173828125 0.1728515625 0.1728515625 0.171875 0.171875 0.1708984375 0.1708984375 0.1708984375 0.1708984375 0.169921875 0.1689453125 0.1689453125 0.16796875 0.16796875 0.16796875 0.16796875,966.5999999999768 986.5999999999768 1006.5999999999768 1026.5999999999767 1046.5999999999767 1066.5999999999767 1086.5999999999767 1106.5999999999767 1126.5999999999767 1146.5999999999767 1166.5999999999767 1186.5999999999767 1206.5999999999767 1226.5999999999767 1246.5999999999767 1266.5999999999767 1286.5999999999767 1306.5999999999767 1326.5999999999767 1346.5999999999767 1366.5999999999767 1386.5999999999767 1406.5999999999767 1426.5999999999767 1446.5999999999767 1466.5999999999767 1486.5999999999767 1506.5999999999767 1526.5999999999767 1546.5999999999767 1566.5999999999767 1586.5999999999767 1606.5999999999767 1626.5999999999767
