Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Reaction Time,display,block,block_trial,stimulus_id,expected_goal,fold,stimulus_name,c_group,condition,within_block_dist,paired_status,stimulus_path,expected_location,block_split,respStim_1,respStim_2,sub_label,acc,both_enc_acc,assoc_stim1_acc,assoc_stim2_acc,x_pos,y_pos,time_trajectories
cb_04,1.0,enc_trial,stim,response,STEM students,1213.3999999999069,enc_trial,1.0,1.0,s_s_12_1,student_stem,fold-a,robotic arm,4.0,unique,close,paired,s_s_12_1.jpg,stem,student-b1,STEM students,Fine Arts students,sub-95,1.0,1.0,1.0,1.0,0.5046777546777547 0.507016632016632 0.5093555093555093 0.510914760914761 0.510914760914761 0.5093555093555093 0.5054573804573804 0.5007796257796258 0.4976611226611226 0.4945426195426195 0.4914241164241164 0.4867463617463618 0.485966735966736 0.4851871101871102 0.4836278586278586 0.4828482328482329 0.4805093555093555 0.4797297297297297 0.4797297297297297 0.4797297297297297 0.4797297297297297 0.4766112266112266 0.4680353430353431 0.4547817047817048 0.4337318087318087 0.4064449064449064 0.3487525987525988 0.32224532224532226 0.29261954261954265 0.2707900207900208 0.25363825363825365 0.2279106029106029 0.2138773388773389 0.20062370062370066 0.19204781704781707 0.1873700623700624 0.1795738045738046 0.17489604989604993 0.1686590436590437 0.16242203742203745 0.15930353430353433 0.15696465696465695,0.8357588357588357 0.8326403326403327 0.8264033264033264 0.8170478170478169 0.8024948024948024 0.7671517671517671 0.7474012474012475 0.7297297297297297 0.7172557172557172 0.7058212058212059 0.6964656964656964 0.685031185031185 0.683991683991684 0.683991683991684 0.683991683991684 0.683991683991684 0.6912681912681913 0.6943866943866943 0.6964656964656964 0.6975051975051976 0.6975051975051976 0.6923076923076923 0.6683991683991684 0.6351351351351351 0.5935550935550935 0.5498960498960499 0.4584199584199584 0.4116424116424117 0.3607068607068608 0.32432432432432434 0.2941787941787942 0.2505197505197505 0.23076923076923075 0.21309771309771308 0.2006237006237006 0.1933471933471933 0.183991683991684 0.17671517671517667 0.16839916839916835 0.16216216216216214 0.15904365904365902 0.15800415800415804,367.0 387.0 407.0 427.0 447.0 467.0 487.0 507.0 527.0 547.0 567.0 587.0 607.0 627.0 647.0 667.0 687.0 707.0 727.0 747.0 767.0 787.0 807.0 827.0 847.0 867.0 887.0 907.0 927.0 947.0 967.0 987.0 1007.0 1027.0 1047.0 1067.0 1087.0 1107.0 1127.0 1147.0 1167.0 1187.0
cb_04,2.0,enc_trial,stim,response,STEM students,834.1999999999971,enc_trial,1.0,2.0,s_s_07_1,student_stem,fold-b-single,periodic table,4.0,unique,,single,s_s_07_1.jpg,stem,student-b1,STEM students,Fine Arts students,sub-95,1.0,,1.0,,0.4914241164241164 0.4914241164241164 0.4922037422037422 0.4945426195426195 0.4992203742203742 0.5124740124740125 0.5202702702702703 0.5265072765072765 0.5350831600831599 0.5413201663201663 0.5452182952182952 0.5506756756756757 0.5553534303534303 0.5592515592515592 0.5608108108108109 0.5576923076923077 0.5249480249480251 0.4937629937629938 0.4501039501039501 0.4002079002079002 0.35343035343035345 0.2723492723492724 0.2466216216216217 0.2263513513513513 0.20452182952182954 0.18503118503118504 0.14604989604989607 0.13045738045738048 0.12655925155925155 0.1257796257796258 0.1257796257796258 0.1296777546777547 0.13045738045738048 0.13045738045738048,0.8544698544698545 0.8513513513513513 0.8471933471933472 0.8378378378378378 0.8191268191268191 0.7640332640332641 0.7224532224532225 0.685031185031185 0.6382536382536382 0.6060291060291061 0.5769230769230769 0.5187110187110187 0.4792099792099792 0.4417879417879418 0.4220374220374221 0.4137214137214137 0.40332640332640335 0.3981288981288982 0.3918918918918919 0.37629937629937626 0.35239085239085244 0.29625779625779625 0.2723492723492723 0.2484407484407485 0.21725571725571724 0.18191268191268195 0.11330561330561327 0.08939708939708935 0.08108108108108103 0.08004158004158002 0.08004158004158002 0.08108108108108103 0.08108108108108103 0.08212058212058215,166.90000000000867 186.9000000000087 206.9000000000087 226.9000000000087 246.9000000000087 266.9000000000087 286.9000000000087 306.9000000000087 326.9000000000087 346.9000000000087 366.9000000000087 386.9000000000087 406.9000000000087 426.9000000000087 446.9000000000087 466.9000000000087 486.9000000000087 506.9000000000087 526.9000000000087 546.9000000000087 566.9000000000087 586.9000000000087 606.9000000000087 626.9000000000087 646.9000000000087 666.9000000000087 686.9000000000087 706.9000000000087 726.9000000000087 746.9000000000087 766.9000000000087 786.9000000000087 806.9000000000087 826.9000000000087
cb_04,3.0,enc_trial,stim,response,Fine Arts students,1618.3000000000034,enc_trial,1.0,3.0,s_sh_23_1,student_shared,fold-a,ballpoint pen,4.0,competing,far,paired,s_sh_23_1.jpg,,student-b1,STEM students,Fine Arts students,sub-95,1.0,1.0,0.0,0.0,0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4906444906444906 0.4914241164241164 0.4922037422037422 0.49298336798336795 0.4937629937629938 0.4937629937629938 0.49298336798336795 0.4945426195426195 0.5062370062370062 0.5257276507276507 0.5467775467775468 0.5740644490644491 0.5849792099792099 0.5927754677754677 0.5951143451143451 0.5951143451143451 0.5896569646569646 0.5849792099792099 0.5748440748440748 0.5631496881496881 0.5491164241164241 0.5358627858627859 0.5343035343035343 0.5327442827442828 0.5218295218295218 0.5038981288981289 0.4196985446985447 0.3643451143451144 0.3097713097713098 0.2622141372141372 0.2279106029106029 0.18970893970893973 0.18191268191268192 0.1803534303534304 0.18581081081081088 0.202962577962578 0.2512993762993763 0.28482328482328484 0.323024948024948 0.36902286902286896 0.4056652806652807 0.4524428274428274 0.4727130977130977 0.4922037422037422 0.5124740124740125 0.5335239085239085 0.5841995841995842 0.6130457380457379 0.6372141372141372 0.6559251559251559 0.673076923076923 0.7019230769230769 0.7167359667359667 0.7385654885654885 0.7603950103950103 0.7798856548856549 0.8056133056133057 0.8134095634095635 0.8165280665280666 0.8188669438669439 0.8188669438669439 0.8196465696465697 0.8212058212058213 0.8227650727650728 0.8235446985446986 0.8243243243243243 0.8297817047817049 0.8344594594594595 0.8383575883575884 0.8399168399168399,0.8659043659043659 0.8648648648648649 0.8638253638253638 0.8627858627858628 0.8627858627858628 0.8627858627858628 0.8627858627858628 0.8627858627858628 0.8627858627858628 0.8627858627858628 0.8627858627858628 0.8586278586278586 0.8523908523908523 0.8378378378378378 0.8180873180873179 0.7889812889812889 0.7016632016632016 0.6444906444906444 0.5841995841995842 0.5374220374220374 0.5072765072765073 0.4740124740124741 0.4584199584199584 0.4428274428274428 0.4334719334719335 0.42619542619542616 0.4220374220374221 0.4220374220374221 0.4303534303534303 0.4428274428274428 0.4584199584199584 0.4688149688149689 0.4688149688149689 0.4688149688149689 0.4646569646569647 0.4563409563409564 0.41060291060291065 0.37629937629937626 0.3357588357588358 0.2910602910602911 0.25259875259875264 0.1787941787941788 0.14760914760914756 0.11954261954261958 0.09459459459459464 0.07588357588357586 0.0644490644490644 0.06652806652806653 0.07588357588357586 0.09043659043659047 0.10187110187110182 0.11642411642411644 0.1216216216216216 0.12370062370062375 0.12577962577962576 0.12993762993762992 0.14760914760914756 0.16008316008316004 0.16839916839916835 0.1715176715176715 0.1715176715176715 0.16112266112266116 0.15488565488565487 0.14760914760914756 0.1424116424116424 0.14137214137214138 0.14137214137214138 0.14137214137214138 0.14137214137214138 0.14137214137214138 0.14137214137214138 0.14137214137214138 0.1424116424116424 0.1424116424116424 0.1434511434511434 0.14449064449064453 0.14449064449064453 0.1434511434511434 0.1424116424116424 0.1424116424116424,33.40000000000873 53.400000000008724 73.40000000000873 93.40000000000872 113.40000000000872 133.4000000000087 153.4000000000087 173.40000000000873 193.40000000000873 213.40000000000873 233.40000000000873 253.40000000000873 273.40000000000873 293.40000000000873 313.40000000000873 333.40000000000873 353.4000000000088 373.4000000000088 393.4000000000088 413.4000000000088 433.4000000000088 453.4000000000088 473.4000000000088 493.4000000000088 513.4000000000087 533.4000000000087 553.4000000000087 573.4000000000087 593.4000000000087 613.4000000000087 633.4000000000087 653.4000000000087 673.4000000000087 693.4000000000087 713.4000000000087 733.4000000000087 753.4000000000087 773.4000000000087 793.4000000000087 813.4000000000087 833.4000000000087 853.4000000000087 873.4000000000087 893.4000000000087 913.4000000000087 933.4000000000087 953.4000000000087 973.4000000000087 993.4000000000087 1013.4000000000087 1033.4000000000087 1053.4000000000087 1073.4000000000087 1093.4000000000087 1113.4000000000087 1133.4000000000087 1153.4000000000087 1173.4000000000087 1193.4000000000087 1213.4000000000087 1233.4000000000087 1253.4000000000087 1273.4000000000087 1293.4000000000087 1313.4000000000087 1333.4000000000087 1353.4000000000087 1373.4000000000087 1393.400000000009 1413.400000000009 1433.400000000009 1453.400000000009 1473.400000000009 1493.400000000009 1513.400000000009 1533.400000000009 1553.400000000009 1573.400000000009 1593.400000000009 1613.400000000009
cb_04,4.0,enc_trial,stim,response,STEM students,992.8000000000902,enc_trial,1.0,4.0,s_s_12_2,student_stem,fold-a,robotic arm,4.0,unique,close,paired,s_s_12_2.jpg,stem,student-b1,STEM students,Fine Arts students,sub-95,1.0,1.0,1.0,1.0,0.4898648648648649 0.4883056133056133 0.485966735966736 0.4820686070686071 0.4781704781704782 0.4656964656964657 0.4594594594594595 0.454002079002079 0.4493243243243243 0.4477650727650728 0.446985446985447 0.446985446985447 0.4477650727650728 0.4477650727650728 0.4477650727650728 0.4477650727650728 0.4462058212058212 0.4462058212058212 0.4454261954261953 0.43996881496881496 0.4298336798336798 0.38461538461538464 0.3487525987525988 0.3050935550935551 0.2590956340956341 0.2130977130977131 0.12889812889812893 0.10628898128898133 0.09771309771309772 0.09615384615384616 0.09615384615384616 0.10161122661122664 0.10472972972972976 0.10550935550935553,0.8461538461538461 0.8388773388773388 0.8284823284823285 0.814968814968815 0.7952182952182952 0.7484407484407485 0.7297297297297297 0.7162162162162162 0.7079002079002079 0.7037422037422038 0.7037422037422038 0.7068607068607069 0.7130977130977131 0.7193347193347193 0.7245322245322245 0.7307692307692308 0.7380457380457379 0.7390852390852392 0.7390852390852392 0.7307692307692308 0.7089397089397089 0.6226611226611227 0.5582120582120582 0.4885654885654885 0.4220374220374221 0.3565488565488566 0.23180873180873185 0.19750519750519746 0.17983367983367982 0.17567567567567566 0.17567567567567566 0.17671517671517667 0.1787941787941788 0.17983367983367982,283.59999999999127 303.59999999999127 323.59999999999127 343.5999999999912 363.5999999999912 383.5999999999912 403.5999999999912 423.5999999999912 443.5999999999912 463.5999999999912 483.5999999999912 503.5999999999912 523.5999999999913 543.5999999999913 563.5999999999913 583.5999999999913 603.5999999999913 623.5999999999913 643.5999999999913 663.5999999999913 683.5999999999913 703.5999999999913 723.5999999999913 743.5999999999913 763.5999999999913 783.5999999999913 803.5999999999913 823.5999999999913 843.5999999999913 863.5999999999913 883.5999999999913 903.5999999999913 923.5999999999913 943.5999999999913
cb_04,5.0,enc_trial,stim,response,STEM students,936.0000000001892,enc_trial,1.0,5.0,s_sh_16_1,student_shared,fold-a,stapler,4.0,competing,far,paired,s_sh_16_1.jpg,,student-b1,STEM students,Fine Arts students,sub-95,1.0,1.0,0.0,1.0,0.5007796257796258 0.5 0.4976611226611226 0.4945426195426195 0.4890852390852391 0.4836278586278586 0.4727130977130977 0.4664760914760915 0.4633575883575883 0.4633575883575883 0.4633575883575883 0.4641372141372142 0.4610187110187111 0.454002079002079 0.4407484407484408 0.4267151767151767 0.393970893970894 0.36902286902286896 0.3425155925155925 0.3136694386694387 0.2863825363825364 0.21621621621621626 0.17801455301455305 0.15150727650727652 0.14215176715176714 0.14215176715176714 0.14371101871101874 0.14682952182952186 0.14682952182952186 0.14527027027027029 0.14059251559251562 0.13669438669438672,0.8409563409563409 0.8367983367983368 0.8264033264033264 0.8056133056133056 0.7796257796257796 0.7328482328482329 0.6174636174636174 0.579002079002079 0.5540540540540541 0.5467775467775468 0.5457380457380457 0.5446985446985446 0.5446985446985446 0.5488565488565489 0.5540540540540541 0.5571725571725572 0.5395010395010396 0.5124740124740125 0.4792099792099792 0.4480249480249481 0.4199584199584199 0.33991683991684 0.2972972972972973 0.26299376299376304 0.2453222453222453 0.23908523908523904 0.2338877338877339 0.22453222453222446 0.21309771309771308 0.2006237006237006 0.18918918918918914 0.18087318087318088,266.90000000000873 286.90000000000873 306.90000000000873 326.90000000000873 346.9000000000088 366.9000000000088 386.9000000000088 406.9000000000088 426.9000000000088 446.9000000000088 466.9000000000088 486.9000000000088 506.9000000000088 526.9000000000087 546.9000000000087 566.9000000000087 586.9000000000087 606.9000000000087 626.9000000000087 646.9000000000087 666.9000000000087 686.9000000000087 706.9000000000087 726.9000000000087 746.9000000000087 766.9000000000087 786.9000000000087 806.9000000000087 826.9000000000087 846.9000000000087 866.9000000000087 886.9000000000087
cb_04,6.0,enc_trial,stim,response,Fine Arts students,1350.9999999999127,enc_trial,1.0,6.0,s_sh_18_1,student_shared,fold-c-single,wall calendar,4.0,competing,,single,s_sh_18_1.jpg,,student-b1,STEM students,Fine Arts students,sub-95,1.0,,1.0,,0.4922037422037422 0.4922037422037422 0.4922037422037422 0.4914241164241164 0.4914241164241164 0.4906444906444906 0.4906444906444906 0.4961018711018711 0.5054573804573804 0.5116943866943867 0.5132536382536382 0.5132536382536382 0.5132536382536382 0.5132536382536382 0.5124740124740125 0.5116943866943867 0.5101351351351351 0.5101351351351351 0.5093555093555093 0.5093555093555093 0.5093555093555093 0.5124740124740125 0.514033264033264 0.514033264033264 0.5148128898128899 0.5148128898128899 0.5148128898128899 0.5148128898128899 0.5148128898128899 0.5148128898128899 0.5194906444906445 0.5537941787941788 0.5748440748440748 0.5896569646569646 0.5990124740124739 0.606029106029106 0.6122661122661123 0.6138253638253638 0.6153846153846154 0.6185031185031185 0.6255197505197505 0.6504677754677755 0.6707380457380457 0.6995841995841996 0.7315488565488565 0.7588357588357588 0.7892411642411642 0.8056133056133057 0.8227650727650728 0.8367983367983368 0.8430353430353431 0.8477130977130978 0.8484927234927235 0.8484927234927235 0.8484927234927235 0.8484927234927235,0.8482328482328483 0.8440748440748441 0.8388773388773388 0.8305613305613305 0.8170478170478169 0.7983367983367984 0.7349272349272349 0.6871101871101871 0.6403326403326404 0.6143451143451144 0.6008316008316008 0.5956340956340956 0.5956340956340956 0.5997920997920998 0.6153846153846154 0.6278586278586278 0.6486486486486487 0.6621621621621622 0.6777546777546777 0.6923076923076923 0.7027027027027026 0.7182952182952183 0.7224532224532225 0.7245322245322245 0.7266112266112266 0.7266112266112266 0.7266112266112266 0.7255717255717256 0.7151767151767152 0.6891891891891893 0.6538461538461539 0.5634095634095634 0.5280665280665279 0.5166320166320166 0.5176715176715176 0.527027027027027 0.5550935550935551 0.5582120582120582 0.5582120582120582 0.5509355509355509 0.5311850311850312 0.4594594594594594 0.4168399168399168 0.36174636174636177 0.3076923076923077 0.261954261954262 0.2151767151767152 0.1860706860706861 0.15488565488565487 0.1288981288981289 0.11538461538461542 0.10810810810810813 0.10810810810810813 0.10810810810810813 0.10914760914760913 0.11122661122661126,250.20000000001164 270.20000000001164 290.20000000001164 310.20000000001164 330.20000000001164 350.2000000000116 370.2000000000117 390.2000000000117 410.2000000000117 430.2000000000117 450.2000000000117 470.2000000000117 490.2000000000117 510.2000000000117 530.2000000000116 550.2000000000116 570.2000000000116 590.2000000000116 610.2000000000116 630.2000000000116 650.2000000000116 670.2000000000116 690.2000000000116 710.2000000000116 730.2000000000116 750.2000000000116 770.2000000000116 790.2000000000116 810.2000000000116 830.2000000000116 850.2000000000116 870.2000000000116 890.2000000000116 910.2000000000116 930.2000000000116 950.2000000000116 970.2000000000116 990.2000000000116 1010.2000000000116 1030.2000000000116 1050.2000000000116 1070.2000000000116 1090.2000000000116 1110.2000000000116 1130.2000000000114 1150.2000000000114 1170.2000000000114 1190.2000000000114 1210.2000000000114 1230.2000000000114 1250.2000000000114 1270.2000000000114 1290.2000000000114 1310.2000000000114 1330.2000000000114 1350.2000000000114
cb_04,7.0,enc_trial,stim,response,STEM students,900.8999999999068,enc_trial,1.0,7.0,s_sh_04_1,student_shared,fold-c-single,laptop stand,4.0,competing,,single,s_sh_04_1.jpg,,student-b1,STEM students,Fine Arts students,sub-95,1.0,,1.0,,0.4844074844074844 0.4836278586278586 0.4820686070686071 0.4805093555093555 0.478950103950104 0.4766112266112266 0.4734927234927235 0.4688149688149688 0.4617983367983368 0.4516632016632017 0.4407484407484408 0.4025467775467775 0.3737006237006237 0.3393970893970894 0.2980769230769231 0.2590956340956341 0.18503118503118504 0.16476091476091478 0.1522869022869023 0.14527027027027029 0.14137214137214138 0.14137214137214138 0.14215176715176714,0.8264033264033264 0.8243243243243243 0.8222453222453222 0.8180873180873179 0.8139293139293139 0.8014553014553014 0.7858627858627858 0.7661122661122661 0.7422037422037422 0.7130977130977131 0.6829521829521831 0.6060291060291061 0.5634095634095634 0.5187110187110187 0.4698544698544699 0.41891891891891897 0.2931392931392931 0.2484407484407485 0.21725571725571724 0.1933471933471933 0.17671517671517667 0.16839916839916835 0.16839916839916835,200.29999999998842 220.29999999998842 240.29999999998842 260.2999999999884 280.2999999999884 300.29999999998836 320.29999999998836 340.29999999998836 360.2999999999884 380.2999999999884 400.2999999999884 420.2999999999884 440.2999999999884 460.2999999999884 480.2999999999884 500.2999999999884 520.2999999999884 540.2999999999884 560.2999999999884 580.2999999999884 600.2999999999884 620.2999999999884 640.2999999999884
cb_04,8.0,enc_trial,stim,response,Fine Arts students,989.8000000001047,enc_trial,1.0,8.0,s_a_17_1,student_art,fold-b-single,microphone,4.0,unique,,single,s_a_17_1.jpg,art,student-b1,STEM students,Fine Arts students,sub-95,1.0,,1.0,,0.4758316008316008 0.4750519750519751 0.4750519750519751 0.4750519750519751 0.4750519750519751 0.478950103950104 0.4890852390852391 0.49298336798336795 0.4976611226611226 0.5038981288981289 0.5093555093555093 0.5202702702702703 0.5288461538461539 0.5350831600831599 0.5374220374220374 0.5405405405405406 0.5592515592515592 0.581081081081081 0.5951143451143451 0.6099272349272349 0.6208419958419958 0.6364345114345115 0.6504677754677755 0.673076923076923 0.6956860706860707 0.7198544698544699 0.765072765072765 0.7814449064449064 0.7931392931392931 0.8040540540540542 0.814968814968815 0.8329002079002079 0.8406964656964657 0.8500519750519752 0.8601871101871102 0.8711018711018712 0.878898128898129 0.8796777546777548,0.8607068607068606 0.8596673596673596 0.8596673596673596 0.8596673596673596 0.8565488565488566 0.8492723492723493 0.8222453222453222 0.8024948024948024 0.7754677754677755 0.7401247401247402 0.7079002079002079 0.6185031185031185 0.5467775467775468 0.4906444906444906 0.4449064449064449 0.4022869022869024 0.3128898128898129 0.2557172557172557 0.21933471933471926 0.18191268191268195 0.15488565488565487 0.1205821205821206 0.11122661122661126 0.10810810810810813 0.11018711018711014 0.1143451143451143 0.11746361746361746 0.1205821205821206 0.12474012474012475 0.1288981288981289 0.13409563409563408 0.14864864864864868 0.15592515592515588 0.16112266112266116 0.16528066528066532 0.16839916839916835 0.17463617463617465 0.17567567567567566,233.5 253.5 273.5 293.5 313.5 333.5 353.5 373.5 393.5 413.5 433.5 453.5 473.5 493.5 513.5 533.5 553.5 573.5 593.5 613.5 633.5 653.5 673.5 693.5 713.5 733.5 753.5 773.5 793.5 813.5 833.5 853.5 873.5 893.5 913.5 933.5 953.5 973.5
cb_04,9.0,enc_trial,stim,response,STEM students,899.3999999999942,enc_trial,1.0,9.0,s_sh_07_1,student_shared,fold-a,ruler,4.0,competing,far,paired,s_sh_07_1.jpg,,student-b1,STEM students,Fine Arts students,sub-95,1.0,1.0,1.0,1.0,0.4922037422037422 0.4914241164241164 0.4898648648648649 0.4875259875259875 0.4836278586278586 0.4773908523908524 0.4547817047817048 0.4306133056133056 0.3931912681912682 0.3440748440748441 0.28716216216216217 0.22167359667359668 0.1990644490644491 0.18503118503118504 0.17567567567567569 0.17099792099792102 0.17099792099792102 0.17411642411642414 0.17489604989604993 0.17645530145530147 0.17723492723492726 0.17801455301455305 0.17801455301455305 0.17801455301455305 0.17645530145530147 0.17099792099792102 0.15930353430353433 0.15462577962577964 0.15072765072765076 0.1491683991683992 0.1483887733887734,0.843035343035343 0.843035343035343 0.8399168399168399 0.8347193347193347 0.8264033264033264 0.8087318087318087 0.7525987525987525 0.7016632016632016 0.6309771309771309 0.5478170478170479 0.4636174636174636 0.3669438669438669 0.3274428274428275 0.29521829521829523 0.2702702702702703 0.2505197505197505 0.23700623700623705 0.23700623700623705 0.23700623700623705 0.23700623700623705 0.23908523908523904 0.2401247401247401 0.2401247401247401 0.2401247401247401 0.23700623700623705 0.2286902286902287 0.21101871101871106 0.2016632016632016 0.1923076923076923 0.18503118503118496 0.18295218295218296,250.19999999998254 270.19999999998254 290.1999999999825 310.1999999999825 330.1999999999825 350.19999999998254 370.19999999998254 390.19999999998254 410.19999999998254 430.19999999998254 450.19999999998254 470.19999999998254 490.19999999998254 510.19999999998254 530.1999999999825 550.1999999999825 570.1999999999825 590.1999999999825 610.1999999999825 630.1999999999825 650.1999999999825 670.1999999999825 690.1999999999824 710.1999999999824 730.1999999999824 750.1999999999824 770.1999999999824 790.1999999999824 810.1999999999824 830.1999999999824 850.1999999999824
cb_04,10.0,enc_trial,stim,response,STEM students,955.7000000000116,enc_trial,1.0,10.0,s_s_14_1,student_stem,fold-e,funnel,4.0,unique,far,paired,s_s_14_1.jpg,stem,student-b1,STEM students,Fine Arts students,sub-95,1.0,1.0,1.0,1.0,0.4875259875259875 0.4875259875259875 0.4875259875259875 0.4883056133056133 0.4883056133056133 0.4883056133056133 0.4883056133056133 0.4867463617463618 0.4828482328482329 0.4766112266112266 0.4656964656964657 0.4306133056133056 0.4048856548856549 0.3783783783783784 0.3573284823284824 0.3432952182952183 0.3277027027027027 0.3175675675675676 0.301975051975052 0.2832640332640333 0.2645530145530145 0.2271309771309772 0.2130977130977131 0.1943866943866944 0.1787941787941788 0.16632016632016633 0.15774428274428276 0.15696465696465695 0.15696465696465695 0.15774428274428276,0.816008316008316 0.816008316008316 0.816008316008316 0.816008316008316 0.8139293139293139 0.7962577962577962 0.7806652806652806 0.7619542619542621 0.7359667359667359 0.7058212058212059 0.6715176715176715 0.6081081081081081 0.58004158004158 0.5509355509355509 0.5259875259875261 0.5062370062370063 0.47297297297297297 0.4521829521829522 0.4272349272349273 0.3981288981288982 0.3711018711018711 0.314968814968815 0.2941787941787942 0.2681912681912681 0.2442827442827443 0.2234927234927236 0.19438669438669445 0.18918918918918914 0.18503118503118496 0.18295218295218296,233.60000000000585 253.60000000000585 273.6000000000058 293.6000000000058 313.6000000000058 333.6000000000058 353.6000000000058 373.6000000000058 393.6000000000058 413.6000000000058 433.6000000000058 453.6000000000058 473.6000000000058 493.6000000000058 513.6000000000058 533.6000000000058 553.6000000000058 573.6000000000057 593.6000000000057 613.6000000000057 633.6000000000057 653.6000000000057 673.6000000000057 693.6000000000058 713.6000000000058 733.6000000000058 753.6000000000058 773.6000000000058 793.6000000000058 813.6000000000058
