Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Reaction Time,display,block,block_trial,stimulus_id,expected_goal,fold,stimulus_name,c_group,condition,within_block_dist,paired_status,stimulus_path,expected_location,block_split,respStim_1,respStim_2,sub_label,acc,both_enc_acc,assoc_stim1_acc,assoc_stim2_acc,x_pos,y_pos,time_trajectories
cb_07,1.0,enc_trial,stim,response,Iceland trip,1332.9000000000087,enc_trial,1.0,1.0,t_s_02_1,travel_shared,fold-b,water bottle,7.0,competing,far,paired,t_s_02_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,0.0,1.0,0.4915625 0.4915625 0.4925 0.4925 0.4925 0.4925 0.4925 0.4925 0.4925 0.4915625 0.4915625 0.4925 0.5 0.5496875 0.603125 0.6546875 0.72125 0.745625 0.7625 0.764375 0.764375 0.764375 0.764375 0.764375 0.764375 0.764375 0.764375 0.764375 0.768125 0.771875 0.7915625 0.7999999999999999 0.809375 0.81125 0.8056249999999999 0.7896875 0.7709374999999999 0.76625 0.7690625 0.7793749999999999 0.7934375 0.8206249999999999 0.8253125 0.828125 0.828125 0.7943749999999999 0.711875 0.5975 0.366875 0.291875 0.23375 0.224375 0.21875000000000008 0.2159375000000001 0.20843750000000005 0.19531250000000008 0.186875 0.18125 0.17187500000000006 0.16718750000000002 0.16625000000000004 0.16531250000000006,0.82625 0.825 0.825 0.8225 0.82125 0.8200000000000001 0.8200000000000001 0.81875 0.815 0.80875 0.795 0.775 0.7475 0.6325000000000001 0.53375 0.4475 0.34125000000000005 0.30625 0.2825 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.27875000000000005 0.2775 0.2725 0.2675 0.25 0.24125 0.23375 0.23125 0.23125 0.23 0.22124999999999995 0.21750000000000005 0.2075 0.19875 0.18999999999999995 0.17500000000000004 0.17125 0.17000000000000004 0.17000000000000004 0.17125 0.16749999999999998 0.16000000000000006 0.14249999999999996 0.14 0.14375000000000004 0.14749999999999994 0.15249999999999994 0.15249999999999994 0.15249999999999994 0.15625 0.15625 0.15500000000000005 0.15249999999999994 0.14875000000000005 0.14875000000000005 0.14749999999999994,116.19999999999708 136.1999999999971 156.1999999999971 176.19999999999715 196.19999999999715 216.19999999999715 236.19999999999715 256.1999999999972 276.1999999999972 296.1999999999972 316.1999999999972 336.19999999999726 356.19999999999726 376.19999999999726 396.1999999999973 416.1999999999973 436.1999999999973 456.1999999999973 476.1999999999973 496.19999999999743 516.1999999999973 536.1999999999973 556.1999999999974 576.1999999999974 596.1999999999974 616.1999999999974 636.1999999999974 656.1999999999974 676.1999999999974 696.1999999999975 716.1999999999975 736.1999999999975 756.1999999999975 776.1999999999975 796.1999999999975 816.1999999999975 836.1999999999975 856.1999999999977 876.1999999999977 896.1999999999977 916.1999999999975 936.1999999999975 956.1999999999975 976.1999999999975 996.1999999999977 1016.1999999999977 1036.1999999999978 1056.1999999999978 1076.1999999999978 1096.1999999999978 1116.1999999999978 1136.1999999999978 1156.1999999999978 1176.1999999999978 1196.1999999999978 1216.1999999999978 1236.199999999998 1256.199999999998 1276.199999999998 1296.199999999998 1316.199999999998 1336.199999999998
cb_07,2.0,enc_trial,stim,response,Iceland trip,1512.1000000059576,enc_trial,1.0,2.0,t_s_18_1,travel_shared,fold-a,first aid kit,7.0,competing,close,paired,t_s_18_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,0.0,0.0,0.494375 0.505625 0.515 0.5290625 0.539375 0.584375 0.603125 0.6246875 0.6331249999999999 0.636875 0.6425 0.648125 0.6546875 0.6575 0.66125 0.665 0.665 0.665 0.665 0.665 0.665 0.665 0.665 0.665 0.665 0.665 0.665 0.665 0.681875 0.69875 0.734375 0.745625 0.7531249999999999 0.75875 0.7596875 0.7596875 0.75875 0.755 0.7324999999999999 0.63125 0.5290625 0.30875 0.23375 0.16062500000000002 0.13250000000000006 0.12406250000000002 0.11375000000000005 0.11093750000000002 0.10718750000000003 0.10531250000000003 0.10250000000000002 0.10062500000000003 0.09875000000000003,0.815 0.79 0.76875 0.725 0.6975 0.6112500000000001 0.575 0.5325 0.5175000000000001 0.51 0.4975000000000001 0.485 0.465 0.45 0.4350000000000001 0.425 0.415 0.415 0.415 0.415 0.415 0.415 0.415 0.415 0.415 0.415 0.415 0.415 0.3775 0.34750000000000003 0.2925 0.275 0.265 0.26125 0.26 0.26 0.26 0.25875000000000004 0.25749999999999995 0.24625 0.2275000000000001 0.17125 0.14625 0.12250000000000005 0.11750000000000005 0.115 0.115 0.115 0.115 0.115 0.11250000000000004 0.11124999999999996 0.11124999999999996,466.3000000000029 486.3000000000029 506.3000000000029 526.3000000000029 546.3000000000029 566.3000000000029 586.3000000000029 606.3000000000029 626.3000000000029 646.3000000000029 666.3000000000029 686.3000000000029 706.3000000000029 726.3000000000029 746.3000000000029 766.3000000000029 786.3000000000029 806.3000000000029 826.3000000000029 846.3000000000029 866.3000000000029 886.3000000000029 906.3000000000028 926.3000000000028 946.3000000000028 966.3000000000028 986.3000000000028 1006.3000000000028 1026.3000000000031 1046.3000000000031 1066.3000000000031 1086.3000000000031 1106.3000000000031 1126.3000000000031 1146.3000000000031 1166.3000000000031 1186.3000000000031 1206.3000000000031 1226.3000000000031 1246.3000000000031 1266.3000000000031 1286.3000000000031 1306.3000000000031 1326.3000000000031 1346.3000000000031 1366.3000000000031 1386.3000000000031 1406.3000000000031 1426.3000000000031 1446.3000000000031 1466.3000000000031 1486.3000000000031 1506.3000000000031
cb_07,3.0,enc_trial,stim,response,Iceland trip,1586.2999999940366,enc_trial,1.0,3.0,t_s_06_1,travel_shared,fold-b,luggage,7.0,competing,far,paired,t_s_06_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,0.0,0.0,0.509375 0.505625 0.5028125 0.498125 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.49625 0.51125 0.545 0.565625 0.5759375 0.57875 0.57875 0.5778125 0.5759375 0.5759375 0.576875 0.5825 0.5928125 0.6509375 0.6809375 0.7474999999999999 0.7671875 0.786875 0.7999999999999999 0.813125 0.8206249999999999 0.824375 0.828125 0.831875 0.835625 0.835625 0.835625 0.835625 0.83375 0.83375 0.8309375 0.824375 0.7990625 0.730625 0.6575 0.4896875 0.423125 0.30312500000000003 0.2093750000000001 0.14468750000000002 0.11562500000000005 0.10250000000000002 0.09312500000000004 0.08750000000000004 0.08375000000000002 0.08093750000000002 0.08000000000000003 0.07906250000000004 0.07812500000000003 0.07906250000000004 0.08375000000000002 0.08656250000000003 0.09312500000000004 0.10812500000000004 0.11468750000000005 0.11656250000000005,0.8075 0.7825 0.75875 0.72875 0.7224999999999999 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.69 0.6325000000000001 0.6025 0.5875 0.5825 0.5800000000000001 0.58125 0.5825 0.5825 0.57375 0.5625 0.5475 0.4775 0.445 0.37875 0.35625 0.33125000000000004 0.3125 0.29875 0.28625 0.2825 0.27125 0.26125 0.25 0.24 0.23375 0.22875 0.225 0.225 0.22 0.21625000000000005 0.21 0.215 0.23375 0.25249999999999995 0.24250000000000005 0.18625000000000005 0.11 0.03374999999999995 0.0012499999999999734 0.0012499999999999734 0.0012499999999999734 0.007499999999999951 0.015000000000000013 0.02375000000000005 0.03125 0.03500000000000003 0.05000000000000005 0.06000000000000005 0.08250000000000003 0.08999999999999997 0.10124999999999997 0.115 0.11624999999999995 0.11750000000000005,91.59999999999128 111.59999999999128 131.5999999999913 151.5999999999913 171.5999999999913 191.59999999999127 211.59999999999127 231.59999999999127 251.59999999999127 271.59999999999127 291.59999999999127 311.59999999999127 331.59999999999127 351.5999999999912 371.5999999999912 391.5999999999912 411.5999999999912 431.5999999999912 451.5999999999912 471.5999999999912 491.5999999999912 511.5999999999912 531.5999999999913 551.5999999999913 571.5999999999913 591.5999999999913 611.5999999999913 631.5999999999913 651.5999999999913 671.5999999999913 691.5999999999913 711.5999999999913 731.5999999999913 751.5999999999913 771.5999999999913 791.5999999999913 811.5999999999913 831.5999999999913 851.5999999999913 871.5999999999913 891.5999999999913 911.5999999999913 931.5999999999913 951.5999999999913 971.5999999999913 991.5999999999913 1011.5999999999913 1031.5999999999913 1051.5999999999913 1071.5999999999913 1091.5999999999913 1111.5999999999913 1131.5999999999913 1151.5999999999913 1171.5999999999913 1191.5999999999913 1211.5999999999913 1231.5999999999913 1251.5999999999913 1271.5999999999913 1291.5999999999913 1311.5999999999913 1331.5999999999913 1351.5999999999913 1371.5999999999913 1391.599999999991 1411.599999999991 1431.599999999991 1451.599999999991 1471.599999999991 1491.599999999991 1511.599999999991 1531.599999999991 1551.599999999991 1571.599999999991 1591.599999999991
cb_07,4.0,enc_trial,stim,response,Iceland trip,1156.5000000059665,enc_trial,1.0,4.0,t_i_11_2,travel_Iceland,fold-d,headlamp,7.0,unique,far,paired,t_i_11_2.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,1.0,1.0,0.5234375 0.531875 0.5384375 0.539375 0.528125 0.45875 0.32375000000000004 0.2234375 0.16437500000000002 0.13906250000000006 0.13250000000000006 0.12500000000000006 0.12406250000000002 0.12312500000000005 0.12125000000000002 0.12125000000000002 0.12125000000000002 0.12125000000000002 0.12312500000000005 0.12406250000000002 0.12125000000000002 0.11843750000000006 0.11750000000000002 0.11656250000000005 0.11750000000000002 0.11937500000000002,0.7925 0.775 0.76125 0.745 0.735 0.685 0.5900000000000001 0.51 0.445 0.40125 0.38 0.35750000000000004 0.355 0.35 0.35 0.34875 0.34750000000000003 0.345 0.31000000000000005 0.275 0.215 0.1975 0.18625000000000005 0.1825 0.18125 0.1775,649.6000000000057 669.6000000000057 689.6000000000058 709.6000000000058 729.6000000000058 749.6000000000058 769.6000000000058 789.6000000000058 809.6000000000058 829.6000000000058 849.6000000000058 869.6000000000058 889.6000000000058 909.6000000000056 929.6000000000056 949.6000000000056 969.6000000000056 989.6000000000056 1009.6000000000056 1029.6000000000058 1049.6000000000058 1069.6000000000058 1089.6000000000058 1109.6000000000058 1129.6000000000058 1149.6000000000058
cb_07,5.0,enc_trial,stim,response,Miami trip,1340.0,enc_trial,1.0,5.0,t_s_18_2,travel_shared,fold-a,first aid kit,7.0,competing,close,paired,t_s_18_2.jpg,,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,0.0,0.0,0.4915625 0.4821875 0.4784375 0.47375 0.4728125 0.471875 0.471875 0.47 0.47 0.4728125 0.5225 0.5590625 0.5975 0.6621875 0.69875 0.723125 0.730625 0.7324999999999999 0.72875 0.670625 0.5534375 0.47 0.415625 0.348125 0.32375000000000004 0.295625 0.288125 0.280625 0.27125 0.265625 0.25343750000000004 0.2478125 0.2421875000000001 0.2393750000000001 0.2375 0.2356250000000001 0.23375 0.23375 0.24125 0.2853125 0.355625 0.558125 0.65 0.7653125 0.786875 0.80375 0.809375 0.8140625 0.8234374999999999 0.828125 0.8365625 0.843125 0.850625 0.8524999999999999,0.81375 0.77125 0.745 0.725 0.71875 0.7112499999999999 0.7075 0.7050000000000001 0.6925 0.6699999999999999 0.52125 0.44 0.375 0.28374999999999995 0.25249999999999995 0.235 0.23125 0.23 0.23 0.23750000000000004 0.24 0.23125 0.2225000000000001 0.21 0.2075 0.2075 0.2075 0.2075 0.21 0.21 0.21125000000000005 0.21125000000000005 0.21 0.21 0.2075 0.20625000000000004 0.205 0.205 0.205 0.2 0.19375 0.15874999999999995 0.14249999999999996 0.11750000000000005 0.11375000000000005 0.11124999999999996 0.11124999999999996 0.11124999999999996 0.11375000000000005 0.11375000000000005 0.115 0.11750000000000005 0.12 0.12124999999999996,283.5 303.5 323.5 343.5 363.5 383.5 403.5 423.5 443.5 463.5 483.5 503.5 523.5 543.5 563.5 583.5 603.5 623.5 643.5 663.5 683.5 703.5 723.5 743.5 763.5 783.5 803.5 823.5 843.5 863.5 883.5 903.5 923.5 943.5 963.5 983.5 1003.5 1023.5 1043.5 1063.5 1083.5 1103.5 1123.5 1143.5 1163.5 1183.5 1203.5 1223.5 1243.5 1263.5 1283.5 1303.5 1323.5 1343.5
cb_07,6.0,enc_trial,stim,response,Miami trip,1077.3999999940424,enc_trial,1.0,6.0,t_m_10_1,travel_Miami,fold-e-single,tanktop,7.0,unique,,single,t_m_10_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-93,1.0,,1.0,,0.49625 0.51875 0.5534375 0.60125 0.6209375 0.6284375 0.629375 0.629375 0.6284375 0.62375 0.6171875 0.610625 0.603125 0.591875 0.58625 0.5890625 0.599375 0.62 0.665 0.681875 0.7053125 0.7146875 0.72875 0.7371875 0.745625 0.75125 0.756875 0.7615625 0.783125 0.79625 0.81875 0.8403125 0.854375 0.8665625,0.815 0.7675 0.7 0.61 0.575 0.5587500000000001 0.5549999999999999 0.55375 0.5525 0.5449999999999999 0.52125 0.47875 0.43625 0.38 0.36 0.3275 0.31125 0.2975 0.28 0.2775 0.275 0.27 0.2625 0.25249999999999995 0.23750000000000004 0.2275000000000001 0.2225000000000001 0.2225000000000001 0.21375 0.20375 0.18375 0.15749999999999995 0.13624999999999998 0.12124999999999996,416.5 436.5 456.5 476.5 496.5 516.5 536.5 556.5 576.5 596.5 616.5 636.5 656.5 676.5 696.5 716.5 736.5 756.5 776.5 796.5 816.5 836.5 856.5 876.5 896.5 916.5 936.5 956.5 976.5 996.5 1016.5 1036.5 1056.5 1076.5
cb_07,7.0,enc_trial,stim,response,Miami trip,1677.1999999821128,enc_trial,1.0,7.0,t_s_21_1,travel_shared,fold-b,umbrella,7.0,competing,far,paired,t_s_21_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-93,0.0,0.0,1.0,1.0,0.4990625 0.4934375 0.4925 0.5075 0.5159375 0.528125 0.546875 0.5684375 0.5909375 0.6096874999999999 0.614375 0.618125 0.618125 0.621875 0.6275 0.644375 0.6537499999999999 0.6593749999999999 0.663125 0.663125 0.6509375 0.640625 0.629375 0.5984375 0.584375 0.5590625 0.5196875 0.415625 0.30875 0.25343750000000004 0.23187500000000005 0.215 0.213125 0.21218750000000008 0.21218750000000008 0.21218750000000008 0.21125 0.21125 0.2093750000000001 0.2093750000000001 0.2046875 0.2009375 0.198125 0.19625 0.2046875 0.25062500000000004 0.389375 0.565625 0.7034374999999999 0.785 0.8178124999999999 0.839375 0.843125 0.8459375 0.8468749999999999 0.8478125 0.84875 0.84875 0.84875 0.8478125 0.8421875 0.8412499999999999 0.8412499999999999,0.79875 0.7375 0.685 0.52125 0.48 0.445 0.4225 0.4075 0.395 0.385 0.3825 0.38 0.38 0.37625 0.365 0.335 0.3225 0.3125 0.3025 0.29875 0.2925 0.28500000000000003 0.27875000000000005 0.24750000000000005 0.23750000000000004 0.2275000000000001 0.22375 0.21 0.2 0.1975 0.2025 0.2075 0.21 0.21125000000000005 0.21125000000000005 0.21125000000000005 0.21125000000000005 0.21125000000000005 0.20875 0.2075 0.2 0.1925 0.18875 0.18500000000000005 0.18625000000000005 0.2 0.23 0.25375000000000003 0.2625 0.2625 0.26125 0.255 0.25 0.23625 0.23 0.225 0.2225000000000001 0.2225000000000001 0.21875 0.2125 0.1912500000000001 0.1825 0.17500000000000004,433.0 453.0 473.0 493.0 513.0 533.0 553.0 573.0 593.0 613.0 633.0 653.0 673.0 693.0 713.0 733.0 753.0 773.0 793.0 813.0 833.0 853.0 873.0 893.0 913.0 933.0 953.0 973.0 993.0 1013.0 1033.0 1053.0 1073.0 1093.0 1113.0 1133.0 1153.0 1173.0 1193.0 1213.0 1233.0 1253.0 1273.0 1293.0 1313.0 1333.0 1353.0 1373.0 1393.0 1413.0 1433.0 1453.0 1473.0 1493.0 1513.0 1533.0 1553.0 1573.0 1593.0 1613.0 1633.0 1653.0 1673.0
cb_07,8.0,enc_trial,stim,response,Miami trip,1271.999999988082,enc_trial,1.0,8.0,t_m_06_2,travel_Miami,fold-c,handheld fan,7.0,unique,close,paired,t_m_06_2.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,1.0,1.0,0.531875 0.573125 0.62 0.6715625 0.6921875 0.7278125 0.741875 0.75875 0.76625 0.76625 0.76625 0.76625 0.76625 0.76625 0.76625 0.76625 0.76625 0.76625 0.783125 0.81875 0.845 0.8590625 0.861875 0.8628125 0.8628125 0.861875 0.8609375 0.8609375 0.861875,0.775 0.7224999999999999 0.6599999999999999 0.575 0.525 0.44 0.4125 0.38375 0.37 0.36625 0.36625 0.36625 0.36625 0.36625 0.36625 0.36625 0.36625 0.36625 0.34125000000000005 0.28 0.225 0.19375 0.18625000000000005 0.1825 0.1825 0.1825 0.18125 0.1775 0.1725,699.6000000000058 719.6000000000058 739.6000000000058 759.6000000000058 779.6000000000058 799.6000000000058 819.6000000000058 839.6000000000058 859.6000000000058 879.6000000000058 899.6000000000058 919.6000000000058 939.6000000000058 959.6000000000058 979.6000000000058 999.6000000000058 1019.6000000000058 1039.6000000000058 1059.6000000000058 1079.6000000000058 1099.6000000000058 1119.6000000000058 1139.6000000000058 1159.6000000000058 1179.6000000000058 1199.6000000000058 1219.6000000000058 1239.6000000000058 1259.6000000000058
cb_07,9.0,enc_trial,stim,response,Iceland trip,1103.0999999940395,enc_trial,1.0,9.0,t_s_22_1,travel_shared,fold-a,belt,7.0,competing,close,paired,t_s_22_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,0.0,0.0,0.494375 0.5009375 0.5178125 0.535625 0.5459375 0.5599999999999999 0.561875 0.561875 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5599999999999999 0.5346875 0.45875 0.396875 0.3321875 0.30031250000000004 0.28625 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.27875 0.2403125 0.2065625 0.17937500000000006 0.16718750000000002 0.16437500000000002 0.16062500000000002 0.15875000000000006 0.15875000000000006,0.79375 0.7775 0.73375 0.68125 0.655 0.62 0.61375 0.61375 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.61625 0.5662499999999999 0.45625 0.38 0.29875 0.2625 0.25 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.24750000000000005 0.2275000000000001 0.2075 0.1925 0.18500000000000005 0.1825 0.17874999999999994 0.17874999999999994 0.1775,0.0 20.0 40.0 60.0 80.0 100.0 120.0 140.0 160.0 180.0 200.0 220.0 240.0 260.0 280.0 300.0 320.0 340.0 360.0 380.0 400.0 420.0 440.0 460.0 480.0 500.0 520.0 540.0 560.0 580.0 600.0 620.0 640.0 660.0 680.0 700.0 720.0 740.0 760.0 780.0 800.0 820.0 840.0 860.0 880.0 900.0 920.0 940.0 960.0 980.0 1000.0 1020.0 1040.0 1060.0 1080.0 1100.0
cb_07,10.0,enc_trial,stim,response,Miami trip,932.2999999821187,enc_trial,1.0,10.0,t_m_03_1,travel_Miami,fold-c,wetsuit,7.0,unique,close,paired,t_m_03_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-93,1.0,1.0,1.0,1.0,0.513125 0.515 0.516875 0.524375 0.565625 0.6125 0.69875 0.745625 0.7859375 0.798125 0.8065625 0.816875 0.8215625 0.831875 0.8365625 0.850625 0.8571875 0.86375 0.8646874999999999,0.8175 0.7925 0.7175 0.6425000000000001 0.5137499999999999 0.41625 0.28 0.2225000000000001 0.17625000000000002 0.16125 0.15000000000000002 0.13749999999999996 0.13124999999999998 0.12375000000000005 0.12124999999999996 0.11750000000000005 0.115 0.11375000000000005 0.11250000000000004,574.8999999999943 594.8999999999943 614.8999999999943 634.8999999999943 654.8999999999943 674.8999999999943 694.8999999999942 714.8999999999942 734.8999999999942 754.8999999999942 774.8999999999942 794.8999999999942 814.8999999999942 834.8999999999942 854.8999999999942 874.8999999999942 894.8999999999942 914.8999999999944 934.8999999999944
